2025-06-19 11:15:28,200 INFO \u2139\ufe0f  Loaded 11829 symbols from tickers.csv
2025-06-19 11:15:28,202 INFO \U0001f504 Batch of 200 symbols (attempt 1)
2025-06-19 11:15:30,520 ERROR HTTP Error 404: 
2025-06-19 11:15:42,922 ERROR 
33 Failed downloads:
2025-06-19 11:15:42,924 ERROR ['ADALW', 'AEPPZ', 'ABR-P-E', 'ACST', 'ACHL', 'ADALU', 'AEHA', 'ABR-P-D', 'ACR-P-D', 'ACR-P-C', 'ADAL', 'ADC-P-A', 'ACP-P-A', 'AAM-WS', 'AAPGV', 'AAM-U', 'ABR-P-F', 'ADOCR', 'ABST', 'ACHR-WS', 'AACT-U', 'AACT-WS']: YFTzMissingError('possibly delisted; no timezone found')
2025-06-19 11:15:42,924 ERROR ['ABPWW', 'ABLVW', 'ADSEW', 'ACONW', 'AENTW', 'ABLLW', 'AACBR', 'AEVAW', 'ABVEW', 'AERTW', 'ADNWW']: YFPricesMissingError('possibly delisted; no price data found  (1d 2025-06-11 -> 2025-06-12)')
2025-06-19 11:15:43,234 INFO ABCS            | FAILED | trade_date not in data
2025-06-19 11:15:43,239 INFO ABEO            | FAILED | trade_date not in data
2025-06-19 11:15:43,246 INFO ABEQ            | FAILED | trade_date not in data
2025-06-19 11:15:43,253 INFO ABEV            | FAILED | trade_date not in data
2025-06-19 11:15:43,256 INFO ABFL            | FAILED | trade_date not in data
2025-06-19 11:15:43,259 INFO ABG             | FAILED | trade_date not in data
2025-06-19 11:15:43,270 INFO ABL             | FAILED | trade_date not in data
2025-06-19 11:15:43,274 INFO ABLD            | FAILED | trade_date not in data
2025-06-19 11:15:43,280 INFO ABLG            | FAILED | trade_date not in data
2025-06-19 11:15:43,283 INFO ABLLL           | FAILED | trade_date not in data
2025-06-19 11:15:43,288 INFO ABLLW           | FAILED | trade_date not in data
2025-06-19 11:15:43,292 INFO ABLV            | FAILED | trade_date not in data
2025-06-19 11:15:43,292 INFO ABLVW           | FAILED | trade_date not in data
2025-06-19 11:15:43,309 INFO ABM             | FAILED | trade_date not in data
2025-06-19 11:15:43,317 INFO ABNB            | FAILED | trade_date not in data
2025-06-19 11:15:43,328 INFO ABNY            | FAILED | trade_date not in data
2025-06-19 11:15:43,332 INFO ABOS            | FAILED | trade_date not in data
2025-06-19 11:15:43,340 INFO ABOT            | FAILED | trade_date not in data
2025-06-19 11:15:43,350 INFO ABPWW           | FAILED | trade_date not in data
2025-06-19 11:15:43,361 INFO ABR             | FAILED | trade_date not in data
2025-06-19 11:15:43,367 INFO ABR-P-D         | FAILED | trade_date not in data
2025-06-19 11:15:43,378 INFO ABR-P-E         | FAILED | trade_date not in data
2025-06-19 11:15:43,381 INFO ABR-P-F         | FAILED | trade_date not in data
2025-06-19 11:15:43,386 INFO ABSI            | FAILED | trade_date not in data
2025-06-19 11:15:43,392 INFO ABST            | FAILED | trade_date not in data
2025-06-19 11:15:43,399 INFO ABT             | FAILED | trade_date not in data
2025-06-19 11:15:43,403 INFO ABTS            | FAILED | trade_date not in data
2025-06-19 11:15:43,407 INFO ABUS            | FAILED | trade_date not in data
2025-06-19 11:15:43,414 INFO ABVC            | FAILED | trade_date not in data
2025-06-19 11:15:43,420 INFO ABVE            | FAILED | trade_date not in data
2025-06-19 11:15:43,426 INFO ABVEW           | FAILED | trade_date not in data
2025-06-19 11:15:43,430 INFO ABVX            | FAILED | trade_date not in data
2025-06-19 11:15:43,438 INFO ABXB            | FAILED | trade_date not in data
2025-06-19 11:15:43,446 INFO AC              | FAILED | trade_date not in data
2025-06-19 11:15:43,451 INFO ACA             | FAILED | trade_date not in data
2025-06-19 11:15:43,456 INFO ACAD            | FAILED | trade_date not in data
2025-06-19 11:15:43,464 INFO ACB             | FAILED | trade_date not in data
2025-06-19 11:15:43,469 INFO ACCO            | FAILED | trade_date not in data
2025-06-19 11:15:43,473 INFO ACCS            | FAILED | trade_date not in data
2025-06-19 11:15:43,481 INFO ACDC            | FAILED | trade_date not in data
2025-06-19 11:15:43,485 INFO ACEL            | FAILED | trade_date not in data
2025-06-19 11:15:43,491 INFO ACES            | FAILED | trade_date not in data
2025-06-19 11:15:43,499 INFO ACET            | FAILED | trade_date not in data
2025-06-19 11:15:43,509 INFO ACGL            | FAILED | trade_date not in data
2025-06-19 11:15:43,516 INFO ACGLN           | FAILED | trade_date not in data
2025-06-19 11:15:43,524 INFO ACGLO           | FAILED | trade_date not in data
2025-06-19 11:15:43,533 INFO ACGR            | FAILED | trade_date not in data
2025-06-19 11:15:43,540 INFO ACHC            | FAILED | trade_date not in data
2025-06-19 11:15:43,546 INFO ACHL            | FAILED | trade_date not in data
2025-06-19 11:15:43,555 INFO ACHR            | FAILED | trade_date not in data
2025-06-19 11:15:43,561 INFO ACHR-WS         | FAILED | trade_date not in data
2025-06-19 11:15:43,570 INFO ACHV            | FAILED | trade_date not in data
2025-06-19 11:15:43,580 INFO ACI             | FAILED | trade_date not in data
2025-06-19 11:15:43,586 INFO ACIC            | FAILED | trade_date not in data
2025-06-19 11:15:43,592 INFO ACIO            | FAILED | trade_date not in data
2025-06-19 11:15:43,599 INFO ACIU            | FAILED | trade_date not in data
2025-06-19 11:15:43,607 INFO ACIW            | FAILED | trade_date not in data
2025-06-19 11:15:43,615 INFO ACLC            | FAILED | trade_date not in data
2025-06-19 11:15:43,622 INFO ACLO            | FAILED | trade_date not in data
2025-06-19 11:15:43,627 INFO ACLS            | FAILED | trade_date not in data
2025-06-19 11:15:43,629 INFO ACLX            | FAILED | trade_date not in data
2025-06-19 11:15:43,639 INFO ACM             | FAILED | trade_date not in data
2025-06-19 11:15:43,646 INFO ACMR            | FAILED | trade_date not in data
2025-06-19 11:15:43,646 INFO ACN             | FAILED | trade_date not in data
2025-06-19 11:15:43,656 INFO ACNB            | FAILED | trade_date not in data
2025-06-19 11:15:43,662 INFO ACNT            | FAILED | trade_date not in data
2025-06-19 11:15:43,665 INFO ACOG            | FAILED | trade_date not in data
2025-06-19 11:15:43,681 INFO ACON            | FAILED | trade_date not in data
2025-06-19 11:15:43,686 INFO ACONW           | FAILED | trade_date not in data
2025-06-19 11:15:43,693 INFO ACP             | FAILED | trade_date not in data
2025-06-19 11:15:43,702 INFO ACP-P-A         | FAILED | trade_date not in data
2025-06-19 11:15:43,711 INFO ACR             | FAILED | trade_date not in data
2025-06-19 11:15:43,718 INFO ACR-P-C         | FAILED | trade_date not in data
2025-06-19 11:15:43,721 INFO ACR-P-D         | FAILED | trade_date not in data
2025-06-19 11:15:43,725 INFO ACRE            | FAILED | trade_date not in data
2025-06-19 11:15:43,728 INFO ACRS            | FAILED | trade_date not in data
2025-06-19 11:15:43,736 INFO ACRV            | FAILED | trade_date not in data
2025-06-19 11:15:43,741 INFO ACSI            | FAILED | trade_date not in data
2025-06-19 11:15:43,747 INFO ACST            | FAILED | trade_date not in data
2025-06-19 11:15:43,758 INFO ACT             | FAILED | trade_date not in data
2025-06-19 11:15:43,762 INFO ACTG            | FAILED | trade_date not in data
2025-06-19 11:15:43,764 INFO ACTU            | FAILED | trade_date not in data
2025-06-19 11:15:43,770 INFO ACTV            | FAILED | trade_date not in data
2025-06-19 11:15:43,776 INFO ACU             | FAILED | trade_date not in data
2025-06-19 11:15:43,782 INFO ACV             | FAILED | trade_date not in data
2025-06-19 11:15:43,790 INFO ACVA            | FAILED | trade_date not in data
2025-06-19 11:15:43,795 INFO ACVF            | FAILED | trade_date not in data
2025-06-19 11:15:43,795 INFO ACVT            | FAILED | trade_date not in data
2025-06-19 11:15:43,795 INFO ACWI            | FAILED | trade_date not in data
2025-06-19 11:15:43,814 INFO ACWV            | FAILED | trade_date not in data
2025-06-19 11:15:43,821 INFO ACWX            | FAILED | trade_date not in data
2025-06-19 11:15:43,830 INFO ACXP            | FAILED | trade_date not in data
2025-06-19 11:15:43,837 INFO ADAG            | FAILED | trade_date not in data
2025-06-19 11:15:43,844 INFO ADAL            | FAILED | trade_date not in data
2025-06-19 11:15:43,851 INFO ADALU           | FAILED | trade_date not in data
2025-06-19 11:15:43,857 INFO ADALW           | FAILED | trade_date not in data
2025-06-19 11:15:43,865 INFO ADAP            | FAILED | trade_date not in data
2025-06-19 11:15:43,871 INFO ADBE            | FAILED | trade_date not in data
2025-06-19 11:15:43,875 INFO ADBG            | FAILED | trade_date not in data
2025-06-19 11:15:43,880 INFO ADC             | FAILED | trade_date not in data
2025-06-19 11:15:43,888 INFO ADC-P-A         | FAILED | trade_date not in data
2025-06-19 11:15:43,895 INFO ADCT            | FAILED | trade_date not in data
2025-06-19 11:15:43,904 INFO ADD             | FAILED | trade_date not in data
2025-06-19 11:15:43,911 INFO ADEA            | FAILED | trade_date not in data
2025-06-19 11:15:43,919 INFO ADFI            | FAILED | trade_date not in data
2025-06-19 11:15:43,927 INFO ADGM            | FAILED | trade_date not in data
2025-06-19 11:15:43,931 INFO ADI             | FAILED | trade_date not in data
2025-06-19 11:15:43,942 INFO ADIL            | FAILED | trade_date not in data
2025-06-19 11:15:43,949 INFO ADIV            | FAILED | trade_date not in data
2025-06-19 11:15:43,960 INFO ADM             | FAILED | trade_date not in data
2025-06-19 11:15:43,965 INFO ADMA            | FAILED | trade_date not in data
2025-06-19 11:15:43,978 INFO ADME            | FAILED | trade_date not in data
2025-06-19 11:15:43,985 INFO ADN             | FAILED | trade_date not in data
2025-06-19 11:15:43,996 INFO ADNT            | FAILED | trade_date not in data
2025-06-19 11:15:43,999 INFO ADNWW           | FAILED | trade_date not in data
2025-06-19 11:15:44,013 INFO ADOCR           | FAILED | trade_date not in data
2025-06-19 11:15:44,021 INFO ADP             | FAILED | trade_date not in data
2025-06-19 11:15:44,031 INFO ADPT            | FAILED | trade_date not in data
2025-06-19 11:15:44,046 INFO ADPV            | FAILED | trade_date not in data
2025-06-19 11:15:44,058 INFO ADSE            | FAILED | trade_date not in data
2025-06-19 11:15:44,067 INFO ADSEW           | FAILED | trade_date not in data
2025-06-19 11:15:44,075 INFO ADSK            | FAILED | trade_date not in data
2025-06-19 11:15:44,097 INFO ADT             | FAILED | trade_date not in data
2025-06-19 11:15:44,107 INFO ADTN            | FAILED | trade_date not in data
2025-06-19 11:15:44,115 INFO ADTX            | FAILED | trade_date not in data
2025-06-19 11:15:44,127 INFO ADUS            | FAILED | trade_date not in data
2025-06-19 11:15:44,142 INFO ADV             | FAILED | trade_date not in data
2025-06-19 11:15:44,152 INFO ADVB            | FAILED | trade_date not in data
2025-06-19 11:15:44,163 INFO ADVE            | FAILED | trade_date not in data
2025-06-19 11:15:44,170 INFO ADVM            | FAILED | trade_date not in data
2025-06-19 11:15:44,184 INFO ADX             | FAILED | trade_date not in data
2025-06-19 11:15:44,205 INFO ADXN            | FAILED | trade_date not in data
2025-06-19 11:15:44,222 INFO AEE             | FAILED | trade_date not in data
2025-06-19 11:15:44,232 INFO AEF             | FAILED | trade_date not in data
2025-06-19 11:15:44,246 INFO AEFC            | FAILED | trade_date not in data
2025-06-19 11:15:44,256 INFO AEG             | FAILED | trade_date not in data
2025-06-19 11:15:44,266 INFO AEHA            | FAILED | trade_date not in data
2025-06-19 11:15:44,270 INFO AEHL            | FAILED | trade_date not in data
2025-06-19 11:15:44,281 INFO AEHR            | FAILED | trade_date not in data
2025-06-19 11:15:44,292 INFO AEI             | FAILED | trade_date not in data
2025-06-19 11:15:44,298 INFO AEIS            | FAILED | trade_date not in data
2025-06-19 11:15:44,304 INFO AEM             | FAILED | trade_date not in data
2025-06-19 11:15:44,314 INFO AEMD            | FAILED | trade_date not in data
2025-06-19 11:15:44,320 INFO AENT            | FAILED | trade_date not in data
2025-06-19 11:15:44,329 INFO AENTW           | FAILED | trade_date not in data
2025-06-19 11:15:44,329 INFO AEO             | FAILED | trade_date not in data
2025-06-19 11:15:44,329 INFO AEON            | FAILED | trade_date not in data
2025-06-19 11:15:44,345 INFO AEP             | FAILED | trade_date not in data
2025-06-19 11:15:44,351 INFO AEPPZ           | FAILED | trade_date not in data
2025-06-19 11:15:44,358 INFO AER             | FAILED | trade_date not in data
2025-06-19 11:15:44,364 INFO AERT            | FAILED | trade_date not in data
2025-06-19 11:15:44,370 INFO AERTW           | FAILED | trade_date not in data
2025-06-19 11:15:44,380 INFO AES             | FAILED | trade_date not in data
2025-06-19 11:15:44,392 INFO AESI            | FAILED | trade_date not in data
2025-06-19 11:15:44,399 INFO AESR            | FAILED | trade_date not in data
2025-06-19 11:15:44,409 INFO AETH            | FAILED | trade_date not in data
2025-06-19 11:15:44,416 INFO AEVA            | FAILED | trade_date not in data
2025-06-19 11:15:44,423 INFO AEVAW           | FAILED | trade_date not in data
2025-06-19 11:15:44,426 INFO AEYE            | FAILED | trade_date not in data
2025-06-19 11:15:44,436 INFO AFB             | FAILED | trade_date not in data
2025-06-19 11:15:44,438 INFO \u23f8\ufe0f  Sleeping 3.1s …
2025-06-19 11:15:47,559 INFO \U0001f504 Batch of 200 symbols (attempt 1)
2025-06-19 11:16:03,018 ERROR 
36 Failed downloads:
2025-06-19 11:16:03,018 ERROR ['ALCYW', 'AISPW', 'ALFUW', 'AIRJW', 'AITRR', 'AGOV', 'ALDFW', 'AFRIW', 'AIFER', 'AIMDW', 'AFJKR', 'AJXA']: YFPricesMissingError('possibly delisted; no price data found  (1d 2025-06-11 -> 2025-06-12)')
2025-06-19 11:16:03,018 ERROR ['AHL-P-D', 'AHH-P-A', 'AHT-P-F', 'AGM-P-G', 'ALL-P-I', 'ALKSV', 'AHRNU', 'AHL-P-E', 'AKUS', 'AHT-P-H', 'ALL-P-B', 'AHT-P-G', 'AGM-P-F', 'AHT-P-D', 'AGM-P-D', 'AHT-P-I', 'ALLG-WS', 'ALL-P-H', 'AGTC', 'AGFS', 'AIF', 'ALL-P-J', 'AGM-P-E', 'AFT']: YFTzMissingError('possibly delisted; no timezone found')
2025-06-19 11:16:03,142 INFO AFBI            | FAILED | trade_date not in data
2025-06-19 11:16:03,142 INFO AFCG            | FAILED | trade_date not in data
2025-06-19 11:16:03,156 INFO AFG             | FAILED | trade_date not in data
2025-06-19 11:16:03,161 INFO AFGB            | FAILED | trade_date not in data
2025-06-19 11:16:03,165 INFO AFGC            | FAILED | trade_date not in data
2025-06-19 11:16:03,168 INFO AFGD            | FAILED | trade_date not in data
2025-06-19 11:16:03,175 INFO AFGE            | FAILED | trade_date not in data
2025-06-19 11:16:03,181 INFO AFIF            | FAILED | trade_date not in data
2025-06-19 11:16:03,183 INFO AFIX            | FAILED | trade_date not in data
2025-06-19 11:16:03,187 INFO AFJK            | FAILED | trade_date not in data
2025-06-19 11:16:03,195 INFO AFJKR           | FAILED | trade_date not in data
2025-06-19 11:16:03,199 INFO AFJKU           | FAILED | trade_date not in data
2025-06-19 11:16:03,202 INFO AFK             | FAILED | trade_date not in data
2025-06-19 11:16:03,206 INFO AFL             | FAILED | trade_date not in data
2025-06-19 11:16:03,213 INFO AFLG            | FAILED | trade_date not in data
2025-06-19 11:16:03,218 INFO AFMC            | FAILED | trade_date not in data
2025-06-19 11:16:03,221 INFO AFMD            | FAILED | trade_date not in data
2025-06-19 11:16:03,226 INFO AFRI            | FAILED | trade_date not in data
2025-06-19 11:16:03,231 INFO AFRIW           | FAILED | trade_date not in data
2025-06-19 11:16:03,237 INFO AFRM            | FAILED | trade_date not in data
2025-06-19 11:16:03,245 INFO AFSC            | FAILED | trade_date not in data
2025-06-19 11:16:03,255 INFO AFSM            | FAILED | trade_date not in data
2025-06-19 11:16:03,264 INFO AFT             | FAILED | trade_date not in data
2025-06-19 11:16:03,270 INFO AFYA            | FAILED | trade_date not in data
2025-06-19 11:16:03,279 INFO AG              | FAILED | trade_date not in data
2025-06-19 11:16:03,284 INFO AGAE            | FAILED | trade_date not in data
2025-06-19 11:16:03,288 INFO AGCO            | FAILED | trade_date not in data
2025-06-19 11:16:03,294 INFO AGD             | FAILED | trade_date not in data
2025-06-19 11:16:03,298 INFO AGEM            | FAILED | trade_date not in data
2025-06-19 11:16:03,306 INFO AGEN            | FAILED | trade_date not in data
2025-06-19 11:16:03,313 INFO AGFS            | FAILED | trade_date not in data
2025-06-19 11:16:03,320 INFO AGFY            | FAILED | trade_date not in data
2025-06-19 11:16:03,328 INFO AGG             | FAILED | trade_date not in data
2025-06-19 11:16:03,334 INFO AGGA            | FAILED | trade_date not in data
2025-06-19 11:16:03,342 INFO AGGH            | FAILED | trade_date not in data
2025-06-19 11:16:03,348 INFO AGGS            | FAILED | trade_date not in data
2025-06-19 11:16:03,352 INFO AGGY            | FAILED | trade_date not in data
2025-06-19 11:16:03,359 INFO AGH             | FAILED | trade_date not in data
2025-06-19 11:16:03,363 INFO AGI             | FAILED | trade_date not in data
2025-06-19 11:16:03,368 INFO AGIH            | FAILED | trade_date not in data
2025-06-19 11:16:03,374 INFO AGIO            | FAILED | trade_date not in data
2025-06-19 11:16:03,380 INFO AGIX            | FAILED | trade_date not in data
2025-06-19 11:16:03,382 INFO AGL             | FAILED | trade_date not in data
2025-06-19 11:16:03,391 INFO AGM             | FAILED | trade_date not in data
2025-06-19 11:16:03,402 INFO AGM-A           | FAILED | trade_date not in data
2025-06-19 11:16:03,412 INFO AGM-P-D         | FAILED | trade_date not in data
2025-06-19 11:16:03,420 INFO AGM-P-E         | FAILED | trade_date not in data
2025-06-19 11:16:03,428 INFO AGM-P-F         | FAILED | trade_date not in data
2025-06-19 11:16:03,439 INFO AGM-P-G         | FAILED | trade_date not in data
2025-06-19 11:16:03,445 INFO AGMH            | FAILED | trade_date not in data
2025-06-19 11:16:03,450 INFO AGMI            | FAILED | trade_date not in data
2025-06-19 11:16:03,454 INFO AGNC            | FAILED | trade_date not in data
2025-06-19 11:16:03,462 INFO AGNCL           | FAILED | trade_date not in data
2025-06-19 11:16:03,470 INFO AGNCM           | FAILED | trade_date not in data
2025-06-19 11:16:03,477 INFO AGNCN           | FAILED | trade_date not in data
2025-06-19 11:16:03,485 INFO AGNCO           | FAILED | trade_date not in data
2025-06-19 11:16:03,491 INFO AGNCP           | FAILED | trade_date not in data
2025-06-19 11:16:03,497 INFO AGNG            | FAILED | trade_date not in data
2025-06-19 11:16:03,504 INFO AGO             | FAILED | trade_date not in data
2025-06-19 11:16:03,511 INFO AGOV            | FAILED | trade_date not in data
2025-06-19 11:16:03,518 INFO AGOX            | FAILED | trade_date not in data
2025-06-19 11:16:03,525 INFO AGQ             | FAILED | trade_date not in data
2025-06-19 11:16:03,529 INFO AGRH            | FAILED | trade_date not in data
2025-06-19 11:16:03,537 INFO AGRI            | FAILED | trade_date not in data
2025-06-19 11:16:03,545 INFO AGRO            | FAILED | trade_date not in data
2025-06-19 11:16:03,551 INFO AGRW            | FAILED | trade_date not in data
2025-06-19 11:16:03,556 INFO AGS             | FAILED | trade_date not in data
2025-06-19 11:16:03,565 INFO AGTC            | FAILED | trade_date not in data
2025-06-19 11:16:03,571 INFO AGX             | FAILED | trade_date not in data
2025-06-19 11:16:03,581 INFO AGYS            | FAILED | trade_date not in data
2025-06-19 11:16:03,589 INFO AGZ             | FAILED | trade_date not in data
2025-06-19 11:16:03,600 INFO AGZD            | FAILED | trade_date not in data
2025-06-19 11:16:03,614 INFO AHCO            | FAILED | trade_date not in data
2025-06-19 11:16:03,622 INFO AHG             | FAILED | trade_date not in data
2025-06-19 11:16:03,631 INFO AHH             | FAILED | trade_date not in data
2025-06-19 11:16:03,639 INFO AHH-P-A         | FAILED | trade_date not in data
2025-06-19 11:16:03,649 INFO AHI             | FAILED | trade_date not in data
2025-06-19 11:16:03,658 INFO AHL             | FAILED | trade_date not in data
2025-06-19 11:16:03,667 INFO AHL-P-D         | FAILED | trade_date not in data
2025-06-19 11:16:03,672 INFO AHL-P-E         | FAILED | trade_date not in data
2025-06-19 11:16:03,679 INFO AHLT            | FAILED | trade_date not in data
2025-06-19 11:16:03,686 INFO AHR             | FAILED | trade_date not in data
2025-06-19 11:16:03,693 INFO AHRNU           | FAILED | trade_date not in data
2025-06-19 11:16:03,701 INFO AHT             | FAILED | trade_date not in data
2025-06-19 11:16:03,707 INFO AHT-P-D         | FAILED | trade_date not in data
2025-06-19 11:16:03,714 INFO AHT-P-F         | FAILED | trade_date not in data
2025-06-19 11:16:03,722 INFO AHT-P-G         | FAILED | trade_date not in data
2025-06-19 11:16:03,728 INFO AHT-P-H         | FAILED | trade_date not in data
2025-06-19 11:16:03,728 INFO AHT-P-I         | FAILED | trade_date not in data
2025-06-19 11:16:03,740 INFO AHYB            | FAILED | trade_date not in data
2025-06-19 11:16:03,744 INFO AI              | FAILED | trade_date not in data
2025-06-19 11:16:03,766 INFO AIA             | FAILED | trade_date not in data
2025-06-19 11:16:03,778 INFO AIBD            | FAILED | trade_date not in data
2025-06-19 11:16:03,786 INFO AIBU            | FAILED | trade_date not in data
2025-06-19 11:16:03,794 INFO AIEQ            | FAILED | trade_date not in data
2025-06-19 11:16:03,801 INFO AIF             | FAILED | trade_date not in data
2025-06-19 11:16:03,806 INFO AIFD            | FAILED | trade_date not in data
2025-06-19 11:16:03,813 INFO AIFE            | FAILED | trade_date not in data
2025-06-19 11:16:03,820 INFO AIFER           | FAILED | trade_date not in data
2025-06-19 11:16:03,829 INFO AIFEU           | FAILED | trade_date not in data
2025-06-19 11:16:03,838 INFO AIFF            | FAILED | trade_date not in data
2025-06-19 11:16:03,849 INFO AIFU            | FAILED | trade_date not in data
2025-06-19 11:16:03,855 INFO AIG             | FAILED | trade_date not in data
2025-06-19 11:16:03,862 INFO AIHS            | FAILED | trade_date not in data
2025-06-19 11:16:03,869 INFO AII             | FAILED | trade_date not in data
2025-06-19 11:16:03,878 INFO AILE            | FAILED | trade_date not in data
2025-06-19 11:16:03,887 INFO AIMD            | FAILED | trade_date not in data
2025-06-19 11:16:03,896 INFO AIMDW           | FAILED | trade_date not in data
2025-06-19 11:16:03,901 INFO AIN             | FAILED | trade_date not in data
2025-06-19 11:16:03,908 INFO AINP            | FAILED | trade_date not in data
2025-06-19 11:16:03,915 INFO AIO             | FAILED | trade_date not in data
2025-06-19 11:16:03,920 INFO AIOT            | FAILED | trade_date not in data
2025-06-19 11:16:03,928 INFO AIP             | FAILED | trade_date not in data
2025-06-19 11:16:03,936 INFO AIPI            | FAILED | trade_date not in data
2025-06-19 11:16:03,944 INFO AIQ             | FAILED | trade_date not in data
2025-06-19 11:16:03,952 INFO AIR             | FAILED | trade_date not in data
2025-06-19 11:16:03,959 INFO AIRE            | FAILED | trade_date not in data
2025-06-19 11:16:03,970 INFO AIRG            | FAILED | trade_date not in data
2025-06-19 11:16:03,978 INFO AIRI            | FAILED | trade_date not in data
2025-06-19 11:16:03,985 INFO AIRJ            | FAILED | trade_date not in data
2025-06-19 11:16:03,989 INFO AIRJW           | FAILED | trade_date not in data
2025-06-19 11:16:03,990 INFO AIRL            | FAILED | trade_date not in data
2025-06-19 11:16:04,001 INFO AIRR            | FAILED | trade_date not in data
2025-06-19 11:16:04,006 INFO AIRS            | FAILED | trade_date not in data
2025-06-19 11:16:04,006 INFO AIRT            | FAILED | trade_date not in data
2025-06-19 11:16:04,019 INFO AIRTP           | FAILED | trade_date not in data
2025-06-19 11:16:04,024 INFO AISP            | FAILED | trade_date not in data
2025-06-19 11:16:04,024 INFO AISPW           | FAILED | trade_date not in data
2025-06-19 11:16:04,039 INFO AIT             | FAILED | trade_date not in data
2025-06-19 11:16:04,048 INFO AITR            | FAILED | trade_date not in data
2025-06-19 11:16:04,055 INFO AITRR           | FAILED | trade_date not in data
2025-06-19 11:16:04,061 INFO AITRU           | FAILED | trade_date not in data
2025-06-19 11:16:04,069 INFO AIV             | FAILED | trade_date not in data
2025-06-19 11:16:04,073 INFO AIVC            | FAILED | trade_date not in data
2025-06-19 11:16:04,073 INFO AIVI            | FAILED | trade_date not in data
