symbol,trade_date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,inserted_at
GOOGL,2025-06-12,176.1800,176.7200,174.7500,175.7000,175.7000,20892800,0.0000,1.0000,2025-06-13 15:50:27
